filename	acq_time	operator	randstr
anat/sub-S07_ses-SES1_acq-1mm_T1w.nii.gz	2017-11-15T12:39:14	n/a	af8851ec
anat/sub-S07_ses-SES1_acq-1mm_PD.nii.gz	2017-11-15T12:42:03	n/a	e35866cd
fmap/sub-S07_ses-SES1_acq-gre_dir-AP_run-01_epi.nii.gz	2017-11-15T12:45:47	n/a	f55b3419
fmap/sub-S07_ses-SES1_acq-gre_dir-PA_run-01_epi.nii.gz	2017-11-15T12:46:52	n/a	e92c8d45
func/sub-S07_ses-SES1_task-auditory_run-01_bold.nii.gz	2017-11-15T12:49:29	n/a	5ce4a8fe
func/sub-S07_ses-SES1_task-auditory_run-02_bold.nii.gz	2017-11-15T13:00:09	n/a	4db48968
func/sub-S07_ses-SES1_task-auditory_run-03_bold.nii.gz	2017-11-15T13:11:05	n/a	a82d2918
func/sub-S07_ses-SES1_task-auditory_run-04_bold.nii.gz	2017-11-15T13:21:49	n/a	83bb8b81
func/sub-S07_ses-SES1_task-auditory_run-05_bold.nii.gz	2017-11-15T13:32:09	n/a	ba9435c8
func/sub-S07_ses-SES1_task-auditory_run-06_bold.nii.gz	2017-11-15T13:43:45	n/a	c7c82f23
func/sub-S07_ses-SES1_task-auditory_run-07_bold.nii.gz	2017-11-15T13:54:29	n/a	40e09af3
func/sub-S07_ses-SES1_task-auditory_run-08_bold.nii.gz	2017-11-15T14:05:29	n/a	056c1023
fmap/sub-S07_ses-SES1_acq-gre_dir-PA_run-02_epi.nii.gz	2017-11-15T14:15:09	n/a	b091a697
